// <0000> 瑚太朗
<0694> 「なんだテメエ！　来るなら何匹でもこいや！　俺がまとめてノックアウトしてやんよ！」

// <0695> まだ見えぬ敵へ向かって、しゅっしゅっ、とジャブを繰り出す。
<0695> まだ見えぬ敵へ向かって、しゅっしゅっ、とジャブを繰り出す。

// <0696> 瑚太朗
<0696> 瑚太朗

// <0697> 「………」
<0697> 「………」

// <0698> 瑚太朗
<0698> 瑚太朗

// <0699> 「……おや、まあ」
<0699> 「……おや、まあ」

// <0700> 視界が暗転する。
<0700> 視界が暗転する。

// <0701> 最後に見たのは、言葉通り小山のような木人の姿だった。
<0701> 最後に見たのは、言葉通り小山のような木人の姿だった。

// <0702> ……俺は踏み潰され、地面に埋まった。
<0702> ……俺は踏み潰され、地面に埋まった。

// <0703> 合掌。
<0703> 合掌。

// <0704> ………。
<0704> ………。

// <0705> 瑚太朗
<0705> 瑚太朗

// <0706> 「…ん…」
<0706> 「…ん…」

// <0707> 目が醒める。
<0707> 目が醒める。

// <0708> 誰かに背負われている自分。
<0708> 誰かに背負われている自分。

// <0709> 瑚太朗
<0709> 瑚太朗

// <0710> （だれだ…）
<0710> （だれだ…）

// <0711> 一瞬、横顔が見える。
<0711> 一瞬、横顔が見える。

// <0712> 見知った顔。小鳥の親父さん、圭介おじさんだ…。
<0712> 見知った顔。小鳥の親父さん、圭介おじさんだ…。

// <0713> 単身赴任だったはずだが…どうして？
<0713> 単身赴任だったはずだが…どうして？

// <0714> そういやこの人、猟友会とかでよく森に入ってたな…。
<0714> そういやこの人、猟友会とかでよく森に入ってたな…。

// <0715> 休日を利用してこっちに帰ってきてたのかもしれない。
<0715> 休日を利用してこっちに帰ってきてたのかもしれない。

// <0716> …助けてもらいましたか、俺。
<0716> …助けてもらいましたか、俺。

// <0717> 安堵すると、再び意識が深くに沈んでいった。
<0717> 安堵すると、再び意識が深くに沈んでいった。

// <0718> ■友達■　ID:
<0718> ■友達■　ID:

// <0719> 　NO:
<0719> 　NO:

// <0720> 瑚太朗
<0720> 瑚太朗

// <0721> 「…面目ない」
<0721> 「…面目ない」

// <0722> 小鳥
<0722> 小鳥

// <0723> 「だからすぐ戻りなって言ったのに、ほんとにもー」
<0723> 「だからすぐ戻りなって言ったのに、ほんとにもー」

// <0724> 介抱してくれている小鳥に叱られた。
<0724> 介抱してくれている小鳥に叱られた。

// <0725> 瑚太朗
<0725> 瑚太朗

// <0726> 「…あの、圭介おじさんが俺助けてくれたんだよな？　その辺になんかでかいのいなかったか？」
<0726> 「…あの、圭介おじさんが俺助けてくれたんだよな？　その辺になんかでかいのいなかったか？」

// <0727> 小鳥
<0727> 小鳥

// <0728> 「でかいのって、どうぶつ？」
<0728> 「でかいのって、どうぶつ？」

// <0729> 瑚太朗
<0729> 瑚太朗

// <0730> 「あ、うん…」
<0730> 「あ、うん…」

// <0731> 今思えば、にわかには信じ難いことだった。
<0731> 今思えば、にわかには信じ難いことだった。

// <0732> 瑚太朗
<0732> 瑚太朗

// <0733> 「でも俺、実際に木人倒したんだよ。最後にでかいボスが来てやられたけど…」
<0733> 「でも俺、実際に木人倒したんだよ。最後にでかいボスが来てやられたけど…」

// <0734> 小鳥
<0734> 小鳥

// <0735> 「…お父さんが言うには、瑚太朗君だけが倒れてたって。何もいなかったって」
<0735> 「…お父さんが言うには、瑚太朗君だけが倒れてたって。何もいなかったって」

// <0736> 心配そうに言われる。
<0736> 心配そうに言われる。

// <0737> これはあれだ。
<0737> これはあれだ。

// <0738> 瑚太朗
<0738> 瑚太朗

// <0739> （小鳥…俺が錯乱してると思ってる…）
<0739> （小鳥…俺が錯乱してると思ってる…）

// <0740> 瑚太朗
<0740> 瑚太朗

// <0741> 「…夢だったんか…？」
<0741> 「…夢だったんか…？」

// <0742> 小鳥
<0742> 小鳥

// <0743> 「あの格闘家さんみたいな感じじゃないかな」
<0743> 「あの格闘家さんみたいな感じじゃないかな」

// <0744> 瑚太朗
<0744> 瑚太朗

// <0745> 「うおおぉぉ…そう言われると急激に自信がなくなってきた…」
<0745> 「うおおぉぉ…そう言われると急激に自信がなくなってきた…」

// <0746> 結局、デジカメにも撮っておかなかったし、証拠も何もない。
<0746> 結局、デジカメにも撮っておかなかったし、証拠も何もない。

// <0747> 夢だと思っているほうが、俺自身にも良策な気がした。
<0747> 夢だと思っているほうが、俺自身にも良策な気がした。

// <0748> 瑚太朗
<0748> 瑚太朗

// <0749> 「ってこたあ、今回のクエストは…」
<0749> 「ってこたあ、今回のクエストは…」

// <0750> 俺は一人の男を妄想からリアルに引き戻した！
<0750> 俺は一人の男を妄想からリアルに引き戻した！

// <0751> …成果、以上。
<0751> …成果、以上。

// <0752> …ということをレポートにまとめ、井上に送ってみた。
<0752> …ということをレポートにまとめ、井上に送ってみた。

// <0753> 井上
<0753> 井上

// <0754> 『ガッカリ度だけは満点』
<0754> 『ガッカリ度だけは満点』

// <0755> 瑚太朗
<0755> 瑚太朗

// <0756> 「ふおおおぉ…」
<0756> 「ふおおおぉ…」

// <0757> 全く評価は得られなかった…。
<0757> 全く評価は得られなかった…。

// <0758> dummy
<0758> dummy

// <0759> sys20_adv00
<0759> sys20_adv00

// <0760> kuro
<0760> kuro

// <0761> sys20_adv00
<0761> sys20_adv00

// <0762> bg004
<0762> bg004

// <0763> sys20_adv00
<0763> sys20_adv00

// <0764> cgm_kt16
<0764> cgm_kt16

// <0765> sys20_adv00
<0765> sys20_adv00

// <0766> sys20_adv00
<0766> sys20_adv00

// <0767> cgm_ch29
<0767> cgm_ch29

// <0768> sys20_adv00
<0768> sys20_adv00

// <0769> cgm_kt22
<0769> cgm_kt22

// <0770> sys20_adv00
<0770> sys20_adv00

// <0771> cgm_ak13
<0771> cgm_ak13

// <0772> cgm_kt22
<0772> cgm_kt22

// <0773> sys20_adv00
<0773> sys20_adv00

// <0774> cgm_ak19
<0774> cgm_ak19

// <0775> sys20_adv00
<0775> sys20_adv00

// <0776> cgm_ak23
<0776> cgm_ak23

// <0777> sys00_sys00
<0777> sys00_sys00

// <0778> keyboard
<0778> keyboard

// <0779> sys20_adv00
<0779> sys20_adv00

// <0780> cgm_ak11
<0780> cgm_ak11

// <0781> sys00_sys00
<0781> sys00_sys00

// <0782> sys00_sys00
<0782> sys00_sys00

// <0783> ohyes
<0783> ohyes

// <0784> sys20_adv00
<0784> sys20_adv00

// <0785> cgm_lc11h
<0785> cgm_lc11h

// <0786> sys20_adv00
<0786> sys20_adv00

// <0787> cgm_sz10s
<0787> cgm_sz10s

// <0788> sys20_adv00
<0788> sys20_adv00

// <0789> sys20_adv00
<0789> sys20_adv00

// <0790> cgm_ak11
<0790> cgm_ak11

// <0791> sys00_sys00
<0791> sys00_sys00

// <0792> oah
<0792> oah

// <0793> sys20_adv00
<0793> sys20_adv00

// <0794> cgm_ch10
<0794> cgm_ch10

// <0795> sys20_adv00
<0795> sys20_adv00

// <0796> cgm_sz41
<0796> cgm_sz41

// <0797> sys20_adv00
<0797> sys20_adv00

// <0798> cgm_sz12
<0798> cgm_sz12

// <0799> sys20_adv00
<0799> sys20_adv00

// <0800> cgm_kt16
<0800> cgm_kt16

// <0801> sys20_adv00
<0801> sys20_adv00

// <0802> cgm_lc19
<0802> cgm_lc19

// <0803> sys20_adv00
<0803> sys20_adv00

// <0804> cgm_lc11
<0804> cgm_lc11

// <0805> sys20_adv00
<0805> sys20_adv00

// <0806> sys20_adv00
<0806> sys20_adv00

// <0807> cgm_lc19
<0807> cgm_lc19

// <0808> sys20_adv00
<0808> sys20_adv00

// <0809> cgm_ak11
<0809> cgm_ak11

// <0810> sys00_sys00
<0810> sys00_sys00

// <0811> himei
<0811> himei

// <0812> sys00_sys00
<0812> sys00_sys00

// <0813> sys20_adv00
<0813> sys20_adv00

// <0814> cgm_sk10
<0814> cgm_sk10

// <0815> sys20_adv00
<0815> sys20_adv00

// <0816> cgm_sk10
<0816> cgm_sk10

// <0817> cgm_ch10
<0817> cgm_ch10

// <0818> sys20_adv00
<0818> sys20_adv00

// <0819> cgm_sk11
<0819> cgm_sk11

// <0820> cgm_ch10
<0820> cgm_ch10

// <0821> sys20_adv00
<0821> sys20_adv00

// <0822> cgm_sk15
<0822> cgm_sk15

// <0823> sys20_adv00
<0823> sys20_adv00

// <0824> sys20_adv00
<0824> sys20_adv00

// <0825> cgm_ak11
<0825> cgm_ak11

// <0826> sys00_sys00
<0826> sys00_sys00

// <0827> ohyes
<0827> ohyes

// <0828> sys20_adv00
<0828> sys20_adv00

// <0829> cgm_ak23
<0829> cgm_ak23

// <0830> sys00_sys00
<0830> sys00_sys00

// <0831> oah
<0831> oah

// <0832> sys20_adv00
<0832> sys20_adv00

// <0833> kuro
<0833> kuro

// <0834> sys20_adv00
<0834> sys20_adv00

// <0835> bg001
<0835> bg001

// <0836> bgm035
<0836> bgm035

// <0837> sys20_adv00
<0837> sys20_adv00

// <0838> kuro
<0838> kuro

// <0839> sys20_adv00
<0839> sys20_adv00

// <0840> bg039
<0840> bg039

// <0841> sys20_adv00
<0841> sys20_adv00

// <0842> cgm_kt11
<0842> cgm_kt11

// <0843> sys20_adv00
<0843> sys20_adv00

// <0844> cgm_sz11
<0844> cgm_sz11

// <0845> sys20_adv00
<0845> sys20_adv00

// <0846> cgm_ch12
<0846> cgm_ch12

// <0847> sys20_adv00
<0847> sys20_adv00

// <0848> cgm_kt12
<0848> cgm_kt12

// <0849> cgm_ch11
<0849> cgm_ch11

// <0850> sys20_adv00
<0850> sys20_adv00

// <0851> sys20_adv00
<0851> sys20_adv00

// <0852> cgm_ak11
<0852> cgm_ak11

// <0853> sys00_sys00
<0853> sys00_sys00

// <0854> ohyes
<0854> ohyes

// <0855> sys20_adv00
<0855> sys20_adv00

// <0856> cgm_ak23h
<0856> cgm_ak23h

// <0857> sys20_adv00
<0857> sys20_adv00

// <0858> cgm_ak30
<0858> cgm_ak30

// <0859> sys20_adv00
<0859> sys20_adv00

// <0860> cgm_lc11
<0860> cgm_lc11

// <0861> sys20_adv00
<0861> sys20_adv00

// <0862> cgm_lc28
<0862> cgm_lc28

// <0863> sys20_adv00
<0863> sys20_adv00

// <0864> sys20_adv00
<0864> sys20_adv00

// <0865> kuro
<0865> kuro

// <0866> sys20_adv00
<0866> sys20_adv00

// <0867> bg014
<0867> bg014

// <0868> sys20_adv00
<0868> sys20_adv00

// <0869> cgm_kt10
<0869> cgm_kt10

// <0870> sys20_adv00
<0870> sys20_adv00

// <0871> cgm_sz11
<0871> cgm_sz11

// <0872> sys20_adv00
<0872> sys20_adv00

// <0873> sys20_adv00
<0873> sys20_adv00

// <0874> kuro
<0874> kuro

// <0875> sys20_adv00
<0875> sys20_adv00

// <0876> bg014
<0876> bg014

// <0877> sys20_adv00
<0877> sys20_adv00

// <0878> kuro
<0878> kuro

// <0879> sys20_adv00
<0879> sys20_adv00

// <0880> bg014
<0880> bg014

// <0881> sys20_adv00
<0881> sys20_adv00

// <0882> cgm_ch29
<0882> cgm_ch29

// <0883> sys20_adv00
<0883> sys20_adv00

// <0884> cgm_ch10
<0884> cgm_ch10

// <0885> sys20_adv00
<0885> sys20_adv00

// <0886> sys20_adv00
<0886> sys20_adv00

// <0887> kuro
<0887> kuro

// <0888> sys20_adv00
<0888> sys20_adv00

// <0889> bg014
<0889> bg014

// <0890> sys20_adv00
<0890> sys20_adv00

// <0891> cgm_ch29
<0891> cgm_ch29

// <0892> sys20_adv00
<0892> sys20_adv00

// <0893> sys20_adv00
<0893> sys20_adv00

// <0894> cgm_sz20
<0894> cgm_sz20

// <0895> sys20_adv00
<0895> sys20_adv00

// <0896> cgm_ch29
<0896> cgm_ch29

// <0897> sys20_adv00
<0897> sys20_adv00

// <0898> cgm_ch32h
<0898> cgm_ch32h

// <0899> sys20_adv00
<0899> sys20_adv00

// <0900> sys20_adv00
<0900> sys20_adv00

// <0901> cgm_ch33h
<0901> cgm_ch33h

// <0902> sys00_sys00
<0902> sys00_sys00

// <0903> gasagasa
<0903> gasagasa

// <0904> sys20_adv00
<0904> sys20_adv00

// <0905> sys20_adv00
<0905> sys20_adv00

// <0906> cgm_sz20
<0906> cgm_sz20

// <0907> sys20_adv00
<0907> sys20_adv00

// <0908> sys20_adv00
<0908> sys20_adv00

// <0909> cgm_sz43
<0909> cgm_sz43

// <0910> sys20_adv00
<0910> sys20_adv00

// <0911> cgm_lc11
<0911> cgm_lc11

// <0912> sys20_adv00
<0912> sys20_adv00

// <0913> sys20_adv00
<0913> sys20_adv00

// <0914> cgm_ak11
<0914> cgm_ak11

// <0915> sys00_sys00
<0915> sys00_sys00

// <0916> ohyes
<0916> ohyes

// <0917> sys00_sys00
<0917> sys00_sys00

// <0918> sys20_adv00
<0918> sys20_adv00

// <0919> cgm_sz10
<0919> cgm_sz10

// <0920> sys20_adv00
<0920> sys20_adv00

// <0921> kuro
<0921> kuro

// <0922> sys20_adv00
<0922> sys20_adv00

// <0923> bg014
<0923> bg014

// <0924> sys20_adv00
<0924> sys20_adv00

// <0925> cgm_ch22
<0925> cgm_ch22

// <0926> sys20_adv00
<0926> sys20_adv00

// <0927> cgm_ch22
<0927> cgm_ch22

// <0928> cgm_lc19
<0928> cgm_lc19

// <0929> sys20_adv00
<0929> sys20_adv00

// <0930> cgm_ch17
<0930> cgm_ch17

// <0931> cgm_lc19
<0931> cgm_lc19

// <0932> sys20_adv00
<0932> sys20_adv00

// <0933> cgm_kt14
<0933> cgm_kt14

// <0934> sys20_adv00
<0934> sys20_adv00

// <0935> cgm_ch15
<0935> cgm_ch15

// <0936> sys20_adv00
<0936> sys20_adv00

// <0937> sys20_adv00
<0937> sys20_adv00

// <0938> cgm_ak15
<0938> cgm_ak15

// <0939> sys00_sys00
<0939> sys00_sys00

// <0940> ohyes
<0940> ohyes

// <0941> sys00_sys00
<0941> sys00_sys00

// <0942> sys20_adv00
<0942> sys20_adv00

// <0943> cgm_ch15
<0943> cgm_ch15

// <0944> sys20_adv00
<0944> sys20_adv00

// <0945> cgm_ak30
<0945> cgm_ak30

// <0946> sys20_adv00
<0946> sys20_adv00

// <0947> kuro
<0947> kuro

// <0948> sys20_adv00
<0948> sys20_adv00

// <0949> bg014
<0949> bg014

// <0950> sys20_adv00
<0950> sys20_adv00

// <0951> cgm_kt11
<0951> cgm_kt11

// <0952> sys20_adv00
<0952> sys20_adv00

// <0953> cgm_ch12
<0953> cgm_ch12

// <0954> sys20_adv00
<0954> sys20_adv00

// <0955> cgm_sz10h
<0955> cgm_sz10h

// <0956> sys20_adv00
<0956> sys20_adv00

// <0957> cgm_lc10
<0957> cgm_lc10

// <0958> sys20_adv00
<0958> sys20_adv00

// <0959> cgm_kt12
<0959> cgm_kt12

// <0960> sys20_adv00
<0960> sys20_adv00

// <0961> cgm_ch10
<0961> cgm_ch10

// <0962> sys20_adv00
<0962> sys20_adv00

// <0963> cgm_sz11s
<0963> cgm_sz11s

// <0964> sys20_adv00
<0964> sys20_adv00

// <0965> sys20_adv00
<0965> sys20_adv00

// <0966> cgm_ak23
<0966> cgm_ak23

// <0967> sys20_adv00
<0967> sys20_adv00

// <0968> sys20_adv00
<0968> sys20_adv00

// <0969> cgm_ch29
<0969> cgm_ch29

// <0970> sys20_adv00
<0970> sys20_adv00

// <0971> cgm_sz12
<0971> cgm_sz12

// <0972> sys20_adv00
<0972> sys20_adv00

// <0973> kuro
<0973> kuro

// <0974> sys20_adv00
<0974> sys20_adv00

// <0975> bg080
<0975> bg080

// <0976> bgm038
<0976> bgm038

// <0977> sys20_adv00
<0977> sys20_adv00

// <0978> kuro
<0978> kuro

// <0979> sys00_sys00
<0979> sys00_sys00

// <0980> gasagasa
<0980> gasagasa

// <0981> sys20_adv02
<0981> sys20_adv02

// <0982> sys00_sys00
<0982> sys00_sys00

// <0983> dosa
<0983> dosa

// <0984> sys20_adv02
<0984> sys20_adv02

// <0985> sys20_adv00
<0985> sys20_adv00

// <0986> bg014
<0986> bg014

// <0987> sys20_adv02
<0987> sys20_adv02

// <0988> sys20_adv00
<0988> sys20_adv00

// <0989> cgm_kt25
<0989> cgm_kt25

// <0990> sys20_adv00
<0990> sys20_adv00

// <0991> cgm_lc19
<0991> cgm_lc19

// <0992> sys20_adv00
<0992> sys20_adv00

// <0993> sys20_adv00
<0993> sys20_adv00

// <0994> cgm_ch13h
<0994> cgm_ch13h

// <0995> sys20_adv00
<0995> sys20_adv00

// <0996> cgm_sz10
<0996> cgm_sz10

// <0997> sys20_adv00
<0997> sys20_adv00

// <0998> sys20_adv00
<0998> sys20_adv00

// <0999> cgm_ak15
<0999> cgm_ak15

// <1000> sys20_adv00
<1000> sys20_adv00

// <1001> kuro
<1001> kuro

// <1002> sys20_adv00
<1002> sys20_adv00

// <1003> bg014
<1003> bg014

// <1004> sys20_adv00
<1004> sys20_adv00

// <1005> cgm_lc11h
<1005> cgm_lc11h

// <1006> sys20_adv00
<1006> sys20_adv00

// <1007> sys20_adv00
<1007> sys20_adv00

// <1008> kuro
<1008> kuro

// <1009> sys20_adv00
<1009> sys20_adv00

// <1010> bg014
<1010> bg014

// <1011> bgm013
<1011> bgm013

// <1012> sys20_adv00
<1012> sys20_adv00

// <1013> cgm_sz12
<1013> cgm_sz12

// <1014> sys20_adv00
<1014> sys20_adv00

// <1015> cgm_sz31
<1015> cgm_sz31

// <1016> sys20_adv00
<1016> sys20_adv00

// <1017> cgm_kt18
<1017> cgm_kt18

// <1018> sys20_adv00
<1018> sys20_adv00

// <1019> cgm_sz41
<1019> cgm_sz41

// <1020> sys20_adv00
<1020> sys20_adv00

// <1021> cgm_lc36
<1021> cgm_lc36

// <1022> sys20_adv00
<1022> sys20_adv00

// <1023> cgm_ak23h
<1023> cgm_ak23h

// <1024> sys20_adv00
<1024> sys20_adv00

// <1025> cgm_ak15
<1025> cgm_ak15

// <1026> sys20_adv00
<1026> sys20_adv00

// <1027> cgm_sz40
<1027> cgm_sz40

// <1028> sys20_adv00
<1028> sys20_adv00

// <1029> cgm_ak23
<1029> cgm_ak23

// <1030> sys20_adv00
<1030> sys20_adv00

// <1031> cgm_ak11h
<1031> cgm_ak11h

// <1032> sys20_adv00
<1032> sys20_adv00

// <1033> cgm_lc36
<1033> cgm_lc36

// <1034> sys20_adv00
<1034> sys20_adv00

// <1035> kuro
<1035> kuro

// <1036> sys20_adv00
<1036> sys20_adv00

// <1037> bg014
<1037> bg014

// <1038> sys20_adv00
<1038> sys20_adv00

// <1039> cgm_ch13
<1039> cgm_ch13

// <1040> sys20_adv00
<1040> sys20_adv00

// <1041> cgm_ak15
<1041> cgm_ak15

// <1042> sys20_adv00
<1042> sys20_adv00

// <1043> cgm_ak23
<1043> cgm_ak23

// <1044> sys20_adv00
<1044> sys20_adv00

// <1045> sys20_adv00
<1045> sys20_adv00

// <1046> cgm_ak15
<1046> cgm_ak15

// <1047> sys20_adv00
<1047> sys20_adv00

// <1048> sys20_adv00
<1048> sys20_adv00

// <1049> cgm_kt16
<1049> cgm_kt16

// <1050> sys20_adv00
<1050> sys20_adv00

// <1051> sys20_adv00
<1051> sys20_adv00

// <1052> cgm_ch29
<1052> cgm_ch29

// <1053> sys20_adv00
<1053> sys20_adv00

// <1054> sys20_adv00
<1054> sys20_adv00

// <1055> cgm_kt22
<1055> cgm_kt22

// <1056> sys20_adv00
<1056> sys20_adv00

// <1057> sys20_adv00
<1057> sys20_adv00

// <1058> cgm_kt13
<1058> cgm_kt13

// <1059> sys20_adv00
<1059> sys20_adv00

// <1060> cgm_kt14y
<1060> cgm_kt14y

// <1061> sys20_adv00
<1061> sys20_adv00

// <1062> sys20_adv00
<1062> sys20_adv00

// <1063> cgm_ak13
<1063> cgm_ak13

// <1064> sys20_adv00
<1064> sys20_adv00

// <1065> cgm_ak11h
<1065> cgm_ak11h

// <1066> sys20_adv00
<1066> sys20_adv00

// <1067> cgm_ak16
<1067> cgm_ak16

// <1068> sys20_adv00
<1068> sys20_adv00

// <1069> sys20_adv00
<1069> sys20_adv00

// <1070> cgm_ak23
<1070> cgm_ak23

// <1071> sys20_adv00
<1071> sys20_adv00

// <1072> sys20_adv00
<1072> sys20_adv00

// <1073> cgm_ak15
<1073> cgm_ak15

// <1074> sys20_adv00
<1074> sys20_adv00

// <1075> sys10_mm02
<1075> sys10_mm02

// <1076> sys20_adv00
<1076> sys20_adv00

// <1077> cgm_ak11h
<1077> cgm_ak11h

// <1078> sys20_adv00
<1078> sys20_adv00

// <1079> cgm_kt14y
<1079> cgm_kt14y

// <1080> sys20_adv00
<1080> sys20_adv00

// <1081> cgm_ch13
<1081> cgm_ch13

// <1082> sys20_adv00
<1082> sys20_adv00

// <1083> cgm_lc36
<1083> cgm_lc36

// <1084> sys20_adv00
<1084> sys20_adv00

// <1085> cgm_sz12
<1085> cgm_sz12

// <1086> sys20_adv00
<1086> sys20_adv00

// <1087> cgm_lc11h
<1087> cgm_lc11h

// <1088> sys20_adv00
<1088> sys20_adv00

// <1089> cgm_lc44
<1089> cgm_lc44

// <1090> sys20_adv00
<1090> sys20_adv00

// <1091> sys20_adv00
<1091> sys20_adv00

// <1092> cgm_lc11h
<1092> cgm_lc11h

// <1093> sys20_adv00
<1093> sys20_adv00

// <1094> cgm_kt31
<1094> cgm_kt31

// <1095> sys20_adv00
<1095> sys20_adv00

// <1096> cgm_kt32
<1096> cgm_kt32

// <1097> sys20_adv00
<1097> sys20_adv00

// <1098> sys20_adv00
<1098> sys20_adv00

// <1099> cgm_ch29
<1099> cgm_ch29

// <1100> sys20_adv00
<1100> sys20_adv00

// <1101> cgm_sz42
<1101> cgm_sz42

// <1102> sys20_adv00
<1102> sys20_adv00

// <1103> sys20_adv00
<1103> sys20_adv00

// <1104> kuro
<1104> kuro

// <1105> sys20_adv00
<1105> sys20_adv00

// <1106> bg014
<1106> bg014

// <1107> bgm018
<1107> bgm018

// <1108> sys20_adv00
<1108> sys20_adv00

// <1109> cgm_mo61
<1109> cgm_mo61

// <1110> sys20_adv00
<1110> sys20_adv00

// <1111> cgm_mo61u
<1111> cgm_mo61u

// <1112> bgm014
<1112> bgm014

// <1113> sys20_adv00
<1113> sys20_adv00

// <1114> cgm_mo61
<1114> cgm_mo61

// <1115> sys20_adv00
<1115> sys20_adv00

// <1116> cgm_mo61u
<1116> cgm_mo61u

// <1117> sys00_sys00
<1117> sys00_sys00

// <1118> kick
<1118> kick

// <1119> sys20_adv02
<1119> sys20_adv02

// <1120> sys20_adv02
<1120> sys20_adv02

// <1121> sys00_sys00
<1121> sys00_sys00

// <1122> dosa
<1122> dosa

// <1123> sys20_adv02
<1123> sys20_adv02

// <1124> sys20_adv00
<1124> sys20_adv00

// <1125> sys00_sys00
<1125> sys00_sys00

// <1126> kick
<1126> kick

// <1127> sys20_adv02
<1127> sys20_adv02

// <1128> sys00_sys00
<1128> sys00_sys00

// <1129> shigemi
<1129> shigemi

// <1130> dogan
<1130> dogan

// <1131> sys20_adv02
<1131> sys20_adv02

// <1132> bgm012
<1132> bgm012

// <1133> sys20_adv00
<1133> sys20_adv00

// <1134> kuro
<1134> kuro

// <1135> sys00_sys00
<1135> sys00_sys00

// <1136> hita
<1136> hita

// <1137> sys00_sys00
<1137> sys00_sys00

// <1138> dogan
<1138> dogan

// <1139> sys20_adv02
<1139> sys20_adv02

// <1140> sys20_adv00
<1140> sys20_adv00

// <1141> bg010n
<1141> bg010n

// <1142> bgm004
<1142> bgm004

// <1143> sys10_mm02
<1143> sys10_mm02

// <1144> sys20_adv00
<1144> sys20_adv00

// <1145> kuro
<1145> kuro

// <1146> sys20_adv00
<1146> sys20_adv00

// <1147> bg001n1
<1147> bg001n1

// <1148> sys20_adv00
<1148> sys20_adv00

// <1149> cgm_kt32a
<1149> cgm_kt32a

// <1150> sys20_adv00
<1150> sys20_adv00

// <1151> cgm_kt16a
<1151> cgm_kt16a

// <1152> sys20_adv00
<1152> sys20_adv00

// <1153> sys20_adv00
<1153> sys20_adv00

// <1154> cgm_kt22a
<1154> cgm_kt22a

// <1155> sys20_adv00
<1155> sys20_adv00

// <1156> sys20_adv00
<1156> sys20_adv00

// <1157> cgm_kt14a
<1157> cgm_kt14a

// <1158> sys20_adv00
<1158> sys20_adv00

// <1159> sys20_adv00
<1159> sys20_adv00

// <1160> kuro
<1160> kuro

// <1161> sys20_adv00
<1161> sys20_adv00

// <1162> bg001n1
<1162> bg001n1

// <1163> sys10_mm02
<1163> sys10_mm02

// <1164> sys10_mm02
<1164> sys10_mm02
