// <0000> 瑚太朗

// <2772> こんな意味の分からない争いを止める要素になるんだったら。
<2772> こんな意味の分からない争いを止める要素になるんだったら。

// <2773> 瑚太朗
<2773> 瑚太朗

// <2774> 「行きます」
<2774> 「行きます」

// <2775> 答えは一つだった。
<2775> 答えは一つだった。

// <2776> 西九条
<2776> 西九条

// <2777> 「………」
<2777> 「………」

// <2778> 西九条さんはうなずく。
<2778> 西九条さんはうなずく。

// <2779> 西九条
<2779> 西九条

// <2780> 「…静流ちゃんはライフルを受け取ってきてちょうだい。その後はガレージへ」
<2780> 「…静流ちゃんはライフルを受け取ってきてちょうだい。その後はガレージへ」

// <2781> 西九条
<2781> 西九条

// <2782> 「天王寺君は、少し残ってくれるかしら」
<2782> 「天王寺君は、少し残ってくれるかしら」

// <2783> 静流＿不要
<2783> 静流＿不要

// <2784> 「………」
<2784> 「………」

// <2785> 西九条
<2785> 西九条

// <2786> 「大丈夫、準備して来てちょうだい」
<2786> 「大丈夫、準備して来てちょうだい」

// <2787> 静流＿不要
<2787> 静流＿不要

// <2788> 「………」
<2788> 「………」

// <2789> 静流は幾度か振り返りながら、部屋を出て行った。
<2789> 静流は幾度か振り返りながら、部屋を出て行った。

// <2790> 瑚太朗
<2790> 瑚太朗

// <2791> 「あの、話って？」
<2791> 「あの、話って？」

// <2792> 西九条
<2792> 西九条

// <2793> 「…先に話しておいたほうがいいと思ったの」
<2793> 「…先に話しておいたほうがいいと思ったの」

// <2794> 西九条
<2794> 西九条

// <2795> 「天王寺君、あなた…」
<2795> 「天王寺君、あなた…」

// <2796> ……。
<2796> ……。

// <2797> ………。
<2797> ………。

// <2798> …電気の壊れた通路を抜けていく。
<2798> …電気の壊れた通路を抜けていく。

// <2799> 不思議と穏やかな気分だった。
<2799> 不思議と穏やかな気分だった。

// <2800> 今聞いたばかりの言葉を頭の中で反芻する。
<2800> 今聞いたばかりの言葉を頭の中で反芻する。

// <2801> 瑚太朗
<2801> 瑚太朗

// <2802> （…こういう時って、もっと焦るもんだと思ってた）
<2802> （…こういう時って、もっと焦るもんだと思ってた）

// <2803> いずれ…。
<2803> いずれ…。

// <2804> いずれ、訪れることだ。
<2804> いずれ、訪れることだ。

// <2805> 俺は一歩一歩、黄泉路のような通路を進んでいく。
<2805> 俺は一歩一歩、黄泉路のような通路を進んでいく。

// <2806> そこは、一人で歩かなければならない道だ。
<2806> そこは、一人で歩かなければならない道だ。

// <2807> たとえこの先に静流が待っていて、また同じような道を歩むとしても。
<2807> たとえこの先に静流が待っていて、また同じような道を歩むとしても。

// <2808> いずれは……。
<2808> いずれは……。

// <2809> 広い空間に出る。
<2809> 広い空間に出る。

// <2810> 所狭しと車両が並べられていた。
<2810> 所狭しと車両が並べられていた。

// <2811> 瑚太朗
<2811> 瑚太朗

// <2812> （…これ、軍用の装甲車か）
<2812> （…これ、軍用の装甲車か）

// <2813> 写真で見たことがある。
<2813> 写真で見たことがある。

// <2814> 何でもありだな…。
<2814> 何でもありだな…。

// <2815> ガレージの隅に、静流の姿を見つける。
<2815> ガレージの隅に、静流の姿を見つける。

// <2816> 大型スクータータイプのバイクに向かい、ベルトを巻きつけていた。
<2816> 大型スクータータイプのバイクに向かい、ベルトを巻きつけていた。

// <2817> 軍用のものではないが、市販の中ではかなりの荷物を積載できるタイプだ。
<2817> 軍用のものではないが、市販の中ではかなりの荷物を積載できるタイプだ。

// <2818> 瑚太朗
<2818> 瑚太朗

// <2819> 「静流」
<2819> 「静流」

// <2820> ……。
<2820> ……。

// <2821> 瑚太朗
<2821> 瑚太朗

// <2822> 「静流？」
<2822> 「静流？」

// <2823> 返事がない。
<2823> 返事がない。

// <2824> 何か、バイクに物を積み込んでるみたいだけど…。
<2824> 何か、バイクに物を積み込んでるみたいだけど…。

// <2825> 瑚太朗
<2825> 瑚太朗

// <2826> 「…またサイレンか」
<2826> 「…またサイレンか」

// <2827> 襲撃か？
<2827> 襲撃か？

// <2828> 瑚太朗
<2828> 瑚太朗

// <2829> 「…おい」
<2829> 「…おい」

// <2830> 静流、まだ気付いてない？
<2830> 静流、まだ気付いてない？

// <2831> まさか、この状況で音楽なんて聴いてるわけでもないだろうし…。
<2831> まさか、この状況で音楽なんて聴いてるわけでもないだろうし…。

// <2832> 歩み寄り、肩を掴む。
<2832> 歩み寄り、肩を掴む。

// <2833> 静流
<2833> 静流

// <2834> 「………！？」
<2834> 「………！？」

// <2835> 瑚太朗
<2835> 瑚太朗

// <2836> 「さっきから声をかけてたんだけど…」
<2836> 「さっきから声をかけてたんだけど…」

// <2837> 静流＿不要
<2837> 静流＿不要

// <2838> 「………」
<2838> 「………」

// <2839> 瑚太朗
<2839> 瑚太朗

// <2840> 「サイレン鳴ってるの、気付かなかったとか…」
<2840> 「サイレン鳴ってるの、気付かなかったとか…」

// <2841> ふと、気付く。
<2841> ふと、気付く。

// <2842> 何でこんなにも口数が少なくなってるんだ？
<2842> 何でこんなにも口数が少なくなってるんだ？

// <2843> 瑚太朗
<2843> 瑚太朗

// <2844> 「………」
<2844> 「………」

// <2845> 他にも変なことはいっぱいあった。
<2845> 他にも変なことはいっぱいあった。

// <2846> 襲撃のときもだ。
<2846> 襲撃のときもだ。

// <2847> …静流はサイレンの音に気付いていなかった。
<2847> …静流はサイレンの音に気付いていなかった。

// <2848> 瑚太朗
<2848> 瑚太朗

// <2849> 「お前…」
<2849> 「お前…」

// <2850> 瑚太朗
<2850> 瑚太朗

// <2851> 「耳、聞こえてないのか？」
<2851> 「耳、聞こえてないのか？」

// <2852> 静流＿不要
<2852> 静流＿不要

// <2853> 「………」
<2853> 「………」

// <2854> 瑚太朗
<2854> 瑚太朗

// <2855> 「なあ」
<2855> 「なあ」

// <2856> 静流の肩を掴む。
<2856> 静流の肩を掴む。

// <2857> ……会話は成立してたけど。
<2857> ……会話は成立してたけど。

// <2858> 静流、読唇術があるんだった。
<2858> 静流、読唇術があるんだった。

// <2859> 静流＿不要
<2859> 静流＿不要

// <2860> 「………」
<2860> 「………」

// <2861> コートの裾から、メモ帳とペンを取り出す。
<2861> コートの裾から、メモ帳とペンを取り出す。

// <2862> 『ごめんなさい』
<2862> 『ごめんなさい』

// <2863> 俺に見せながら、そう記す。
<2863> 俺に見せながら、そう記す。

// <2864> 瑚太朗
<2864> 瑚太朗

// <2865> 「………」
<2865> 「………」

// <2866> 何で気付いてやれなかったんだ…。
<2866> 何で気付いてやれなかったんだ…。

// <2867> 瑚太朗
<2867> 瑚太朗

// <2868> 「何で、言ってくれなかったんだ…」
<2868> 「何で、言ってくれなかったんだ…」

// <2869> 静流＿不要
<2869> 静流＿不要

// <2870> 「………」
<2870> 「………」

// <2871> 『心配させたくなかった』
<2871> 『心配させたくなかった』

// <2872> 『私が瑚太朗にしたことで、こうなったから』
<2872> 『私が瑚太朗にしたことで、こうなったから』

// <2873> 『それを知ったら、きっと瑚太朗はもっと無茶をする』
<2873> 『それを知ったら、きっと瑚太朗はもっと無茶をする』

// <2874> 『黙ってるのが一番いいと思った』
<2874> 『黙ってるのが一番いいと思った』

// <2875> 瑚太朗
<2875> 瑚太朗

// <2876> 「………」
<2876> 「………」

// <2877> 確かにそうだ。
<2877> 確かにそうだ。

// <2878> …こうなったのは、俺を助けたせいだ。
<2878> …こうなったのは、俺を助けたせいだ。

// <2879> 俺のせいで…。
<2879> 俺のせいで…。

// <2880> 全部、全部、これから起こることだって、俺のせいで…。
<2880> 全部、全部、これから起こることだって、俺のせいで…。

// <2881> 『だいじょうぶ』
<2881> 『だいじょうぶ』

// <2882> 『こうして話だって出来るから』
<2882> 『こうして話だって出来るから』

// <2883> 瑚太朗
<2883> 瑚太朗

// <2884> 「………」
<2884> 「………」

// <2885> こいつは…。
<2885> こいつは…。

// <2886> どうしてこう、いつも…。
<2886> どうしてこう、いつも…。

// <2887> 静流＿不要
<2887> 静流＿不要

// <2888> 「………」
<2888> 「………」

// <2889> 『瑚太朗には迷惑かけるかもしれないけど、私の事だったら気にしないでほしい』
<2889> 『瑚太朗には迷惑かけるかもしれないけど、私の事だったら気にしないでほしい』

// <2890> 瑚太朗
<2890> 瑚太朗

// <2891> 「違うだろ…」
<2891> 「違うだろ…」

// <2892> 瑚太朗
<2892> 瑚太朗

// <2893> 「迷惑かけてるの俺じゃん…」
<2893> 「迷惑かけてるの俺じゃん…」

// <2894> 静流＿不要
<2894> 静流＿不要

// <2895> 「………」
<2895> 「………」

// <2896> 首を横に振る。
<2896> 首を横に振る。

// <2897> 『そんなの、お互い様』
<2897> 『そんなの、お互い様』

// <2898> 『私はもっと普通だったらよかった』
<2898> 『私はもっと普通だったらよかった』

// <2899> 瑚太朗
<2899> 瑚太朗

// <2900> 「………」
<2900> 「………」

// <2901> 普通だったら。
<2901> 普通だったら。

// <2902> 俺も、静流も、その普通をどれだけ求めていただろう。
<2902> 俺も、静流も、その普通をどれだけ求めていただろう。

// <2903> 『でも、私は瑚太朗と幸せになりたいだけ』
<2903> 『でも、私は瑚太朗と幸せになりたいだけ』

// <2904> 瑚太朗
<2904> 瑚太朗

// <2905> 「………」
<2905> 「………」

// <2906> …何も言えなかった。
<2906> …何も言えなかった。

// <2907> 『だから行こう』
<2907> 『だから行こう』

// <2908> 『本当にほろんでしまったら何もできなくなっちゃう』
<2908> 『本当にほろんでしまったら何もできなくなっちゃう』

// <2909> 瑚太朗
<2909> 瑚太朗

// <2910> 「…うん」
<2910> 「…うん」

// <2911> 『だいじょうぶ、大好きだから』
<2911> 『だいじょうぶ、大好きだから』

// <2912> 『終わってから、よくしていこう』
<2912> 『終わってから、よくしていこう』

// <2913> 瑚太朗
<2913> 瑚太朗

// <2914> 「………」
<2914> 「………」

// <2915> 違う。
<2915> 違う。

// <2916> 静流は…。
<2916> 静流は…。

// <2917> きっと、静流だけが…。
<2917> きっと、静流だけが…。

// <2918> 黙ってうなずく事しかできなかった。
<2918> 黙ってうなずく事しかできなかった。

// <2919> 俺なんかより、よっぽど静流の方が…。
<2919> 俺なんかより、よっぽど静流の方が…。

// <2920> 瑚太朗
<2920> 瑚太朗

// <2921> （…やっぱり、ヒーローなんだよ）
<2921> （…やっぱり、ヒーローなんだよ）

// <2922> 静流の運転するバイクで高速道路を突っ走る。
<2922> 静流の運転するバイクで高速道路を突っ走る。

// <2923> 瑚太朗
<2923> 瑚太朗

// <2924> 「ぶっ…」
<2924> 「ぶっ…」

// <2925> カーブの風圧で引き剥がされそうになる。
<2925> カーブの風圧で引き剥がされそうになる。

// <2926> 瑚太朗
<2926> 瑚太朗

// <2927> 「………」
<2927> 「………」

// <2928> メーターは振り切れてて、今が何百キロなのかはわからない。
<2928> メーターは振り切れてて、今が何百キロなのかはわからない。

// <2929> 瑚太朗
<2929> 瑚太朗

// <2930> （落ちたら死ぬ…！）
<2930> （落ちたら死ぬ…！）

// <2931> 静流にしがみ付く。
<2931> 静流にしがみ付く。

// <2932> 静流
<2932> 静流

// <2933> 「……！」
<2933> 「……！」

// <2934> 瑚太朗
<2934> 瑚太朗

// <2935> 「あれは！？」
<2935> 「あれは！？」

// <2936> 赤い二つの光点とすれ違う。
<2936> 赤い二つの光点とすれ違う。

// <2937> 魔物…！？
<2937> 魔物…！？

// <2938> 瑚太朗
<2938> 瑚太朗

// <2939> 「ぐおっ…」
<2939> 「ぐおっ…」

// <2940> 急ブレーキがかかる。
<2940> 急ブレーキがかかる。

// <2941> 静流＿不要
<2941> 静流＿不要

// <2942> 「………」
<2942> 「………」

// <2943> 俺の手を掴む。
<2943> 俺の手を掴む。

// <2944> 瑚太朗
<2944> 瑚太朗

// <2945> 「え」
<2945> 「え」

// <2946> それをハンドルへ。
<2946> それをハンドルへ。

// <2947> 瑚太朗
<2947> 瑚太朗

// <2948> 「も、持ってろってか！？」
<2948> 「も、持ってろってか！？」

// <2949> 静流＿不要
<2949> 静流＿不要

// <2950> 「………」
<2950> 「………」

// <2951> 静流が両手を離す。
<2951> 静流が両手を離す。

// <2952> 瑚太朗
<2952> 瑚太朗

// <2953> 「ま、前見えねえし！」
<2953> 「ま、前見えねえし！」

// <2954> 静流が懐から物々しい銃を取り出す。
<2954> 静流が懐から物々しい銃を取り出す。

// <2955> 静流
<2955> 静流

// <2956> 「……！！」
<2956> 「……！！」

// <2957> ぱらぱらぱら、と乾いた音が後方へ流れ響いた。
<2957> ぱらぱらぱら、と乾いた音が後方へ流れ響いた。

// <2958> 瑚太朗
<2958> 瑚太朗

// <2959> 「うおっ…」
<2959> 「うおっ…」

// <2960> 黒い塊が横に流れる。
<2960> 黒い塊が横に流れる。

// <2961> あの黒犬だ…！
<2961> あの黒犬だ…！

// <2962> 静流
<2962> 静流

// <2963> 「………」
<2963> 「………」

// <2964> 自分のと俺のと二つ、ヘルメットを投げ捨て、任せた、と一つ頷く。
<2964> 自分のと俺のと二つ、ヘルメットを投げ捨て、任せた、と一つ頷く。

// <2965> 瑚太朗
<2965> 瑚太朗

// <2966> 「へ、ヘルメットが邪魔で前見えなかったわけじゃねえよ！　待て、俺原付ぐらいしか触ったこと…！」
<2966> 「へ、ヘルメットが邪魔で前見えなかったわけじゃねえよ！　待て、俺原付ぐらいしか触ったこと…！」

// <2967> 静流がバイクの上で立ち上がる。
<2967> 静流がバイクの上で立ち上がる。

// <2968> サイドミラー越しに銃火を見る。
<2968> サイドミラー越しに銃火を見る。

// <2969> 瑚太朗
<2969> 瑚太朗

// <2970> 「………」
<2970> 「………」

// <2971> この速さに追いついてくる魔物がいるのか…！
<2971> この速さに追いついてくる魔物がいるのか…！

// <2972> 静流
<2972> 静流

// <2973> 「……！」
<2973> 「……！」

// <2974> 前を指差す。
<2974> 前を指差す。

// <2975> 瑚太朗
<2975> 瑚太朗

// <2976> 「飛ばせってか…」
<2976> 「飛ばせってか…」

// <2977> 瑚太朗
<2977> 瑚太朗

// <2978> 「わかったよちくしょうーーー！！！」
<2978> 「わかったよちくしょうーーー！！！」

// <2979> アクセルを全開に回す。
<2979> アクセルを全開に回す。

// <2980> 瑚太朗
<2980> 瑚太朗

// <2981> 「………」
<2981> 「………」

// <2982> やばいほどハンドルが震える。
<2982> やばいほどハンドルが震える。

// <2983> 全力でハンドルを握り締めておかないと、本気で振り解かれかねない。
<2983> 全力でハンドルを握り締めておかないと、本気で振り解かれかねない。

// <2984> 静流、こんなもん運転してたのか…。
<2984> 静流、こんなもん運転してたのか…。

// <2985> 瑚太朗
<2985> 瑚太朗

// <2986> 「来た！　正面！」
<2986> 「来た！　正面！」

// <2987> 目前に赤い双眸が光る。
<2987> 目前に赤い双眸が光る。

// <2988> …そういや静流、耳聞こえないんだった！
<2988> …そういや静流、耳聞こえないんだった！

// <2989> 瑚太朗
<2989> 瑚太朗

// <2990> 「この…！」
<2990> 「この…！」

// <2991> オーロラを捻りだす。
<2991> オーロラを捻りだす。

// <2992> 少しハンドルを切り…。
<2992> 少しハンドルを切り…。

// <2993> 瑚太朗
<2993> 瑚太朗

// <2994> 「…！！」
<2994> 「…！！」

// <2995> すれ違いざまに、黒犬に剣を振るう。
<2995> すれ違いざまに、黒犬に剣を振るう。

// <2996> 瑚太朗
<2996> 瑚太朗

// <2997> 「…よし！」
<2997> 「…よし！」

// <2998> 瑚太朗
<2998> 瑚太朗

// <2999> 「うおっ！？」
<2999> 「うおっ！？」

// <3000> 車体のバランスが崩れる。
<3000> 車体のバランスが崩れる。

// <3001> 静流
<3001> 静流

// <3002> 「…！！」
<3002> 「…！！」

// <3003> 瑚太朗
<3003> 瑚太朗

// <3004> 「や、やべ…！」
<3004> 「や、やべ…！」

// <3005> 震え暴れるハンドルを握り直し、強引に立て直す。
<3005> 震え暴れるハンドルを握り直し、強引に立て直す。

// <3006> 瑚太朗
<3006> 瑚太朗

// <3007> （…俺も能力者で良かった…）
<3007> （…俺も能力者で良かった…）

// <3008> こんなとこで事故って終わりじゃ話にならん。
<3008> こんなとこで事故って終わりじゃ話にならん。

// <3009> 散発的に黒犬は襲いかかって来る。
<3009> 散発的に黒犬は襲いかかって来る。

// <3010> 静流の銃も、幾度かマガジンを取り替えていた。
<3010> 静流の銃も、幾度かマガジンを取り替えていた。

// <3011> 瑚太朗
<3011> 瑚太朗

// <3012> 「…どこで降りりゃいいんだ！？」
<3012> 「…どこで降りりゃいいんだ！？」

// <3013> このままじゃ環状線一周しちまう。
<3013> このままじゃ環状線一周しちまう。

// <3014> 瑚太朗
<3014> 瑚太朗

// <3015> 「…また正面！」
<3015> 「…また正面！」

// <3016> 今度は多い…！
<3016> 今度は多い…！

// <3017> 静流が向き直り、前方へ銃弾を打ち込む。
<3017> 静流が向き直り、前方へ銃弾を打ち込む。

// <3018> 数体の足が止まるが…。
<3018> 数体の足が止まるが…。

// <3019> 瑚太朗
<3019> 瑚太朗

// <3020> 「やべえ…！」
<3020> 「やべえ…！」

// <3021> 一匹が左横に並ぶ。
<3021> 一匹が左横に並ぶ。

// <3022> 黒犬
<3022> 黒犬

// <3023> 「ガアアァッ！」
<3023> 「ガアアァッ！」

// <3024> 瑚太朗
<3024> 瑚太朗

// <3025> 「この…」
<3025> 「この…」

// <3026> ハンドルを右に切り、距離を取るが…。
<3026> ハンドルを右に切り、距離を取るが…。

// <3027> それを追って、こちらへ寄せてくる。
<3027> それを追って、こちらへ寄せてくる。

// <3028> 瑚太朗
<3028> 瑚太朗

// <3029> （何キロで走ってると思ってんだよ、この犬…！）
<3029> （何キロで走ってると思ってんだよ、この犬…！）

// <3030> てか、静流は…！？
<3030> てか、静流は…！？

// <3031> 静流
<3031> 静流

// <3032> 「………」
<3032> 「………」

// <3033> マガジンを投げ捨てる。
<3033> マガジンを投げ捨てる。

// <3034> サイドミラーに、投げ捨てたマガジンが起こすオレンジ色の火花が映った。
<3034> サイドミラーに、投げ捨てたマガジンが起こすオレンジ色の火花が映った。

// <3035> 瑚太朗
<3035> 瑚太朗

// <3036> 「弾切れか！？」
<3036> 「弾切れか！？」

// <3037> 後静流の得物って言えば、ナイフくらいしかないんじゃ…。
<3037> 後静流の得物って言えば、ナイフくらいしかないんじゃ…。

// <3038> 瑚太朗
<3038> 瑚太朗

// <3039> 「俺がやるしか…！」
<3039> 「俺がやるしか…！」

// <3040> とは言ったものの、オーロラは右手からしか出せない。
<3040> とは言ったものの、オーロラは右手からしか出せない。

// <3041> …両手なんて離せないし…。
<3041> …両手なんて離せないし…。

// <3042> 黒犬
<3042> 黒犬

// <3043> 「グアアアッ」
<3043> 「グアアアッ」

// <3044> 考えてるうちに飛び掛ってくる…！
<3044> 考えてるうちに飛び掛ってくる…！

// <3045> 瑚太朗
<3045> 瑚太朗

// <3046> 「う…」
<3046> 「う…」

// <3047> 刹那、紫電が黒犬を貫いた。
<3047> 刹那、紫電が黒犬を貫いた。

// <3048> 瑚太朗
<3048> 瑚太朗

// <3049> 「！？」
<3049> 「！？」

// <3050> 上！？
<3050> 上！？

// <3051> 見上げれば、タンデムローターのヘリが上空から迫ってきていた。
<3051> 見上げれば、タンデムローターのヘリが上空から迫ってきていた。

// <3052> 瑚太朗
<3052> 瑚太朗

// <3053> 「な、なんだ！？」
<3053> 「な、なんだ！？」

// <3054> 更にスピードを上げ、前方で低空へ降りてくると、後方のハッチが開く。
<3054> 更にスピードを上げ、前方で低空へ降りてくると、後方のハッチが開く。

// <3055> 出てきたのは、赤いボディ。
<3055> 出てきたのは、赤いボディ。

// <3056> 瑚太朗
<3056> 瑚太朗

// <3057> 「西九条先生のクーパー…！？」
<3057> 「西九条先生のクーパー…！？」

// <3058> クーパーは甲高い音と火花を上げ道路に降り、そのままバイクの横で併走を始める。
<3058> クーパーは甲高い音と火花を上げ道路に降り、そのままバイクの横で併走を始める。

// <3059> 西九条
<3059> 西九条

// <3060> 「はぁ～い」
<3060> 「はぁ～い」

// <3061> ミニクーパーの天井に乗った西九条さんが笑顔で手を振る。
<3061> ミニクーパーの天井に乗った西九条さんが笑顔で手を振る。

// <3062> 西九条
<3062> 西九条

// <3063> 「チヌークが手配できたの、すぐに追いつけたわー」
<3063> 「チヌークが手配できたの、すぐに追いつけたわー」

// <3064> 瑚太朗
<3064> 瑚太朗

// <3065> 「あの、あんまり余裕ないんですけど俺！」
<3065> 「あの、あんまり余裕ないんですけど俺！」

// <3066> 西九条
<3066> 西九条

// <3067> 「あらー、こっち乗るー？　飛び乗ってくれればいいわよー」
<3067> 「あらー、こっち乗るー？　飛び乗ってくれればいいわよー」

// <3068> 瑚太朗
<3068> 瑚太朗

// <3069> 「むちゃくちゃいわんといてくださいっ！」
<3069> 「むちゃくちゃいわんといてくださいっ！」

// <3070> 静流＿不要
<3070> 静流＿不要

// <3071> 「………」
<3071> 「………」

// <3072> 静流がひょいと頭の上を飛び越え、俺の膝の間に座り直る。
<3072> 静流がひょいと頭の上を飛び越え、俺の膝の間に座り直る。

// <3073> 瑚太朗
<3073> 瑚太朗

// <3074> 「後任せた…」
<3074> 「後任せた…」

// <3075> ハンドルを譲り、後部座席に移った。
<3075> ハンドルを譲り、後部座席に移った。

// <3076> 西九条
<3076> 西九条

// <3077> 「じゃあ、露払いは任せておいてちょうだい」
<3077> 「じゃあ、露払いは任せておいてちょうだい」

// <3078> 瑚太朗
<3078> 瑚太朗

// <3079> 「任せるって…」
<3079> 「任せるって…」

// <3080> 西九条先生がナイフを構える。
<3080> 西九条先生がナイフを構える。

// <3081> 雷が次々に黒犬を地面に縫い付けていく。
<3081> 雷が次々に黒犬を地面に縫い付けていく。

// <3082> 西九条
<3082> 西九条

// <3083> 「さ、行くわよ！　飛ばしてちょうだい！」
<3083> 「さ、行くわよ！　飛ばしてちょうだい！」

// <3084> 瑚太朗
<3084> 瑚太朗

// <3085> 「…すげえ…」
<3085> 「…すげえ…」

// <3086> 静流はクーパーの後方へバイクを寄せる。
<3086> 静流はクーパーの後方へバイクを寄せる。

// <3087> 西九条先生のレーザーは、次々に現れる黒犬を薙ぎ倒していく。
<3087> 西九条先生のレーザーは、次々に現れる黒犬を薙ぎ倒していく。

// <3088> …そのまま、俺達は高架を降りて行った。
<3088> …そのまま、俺達は高架を降りて行った。

// <3089> 森に突入すると、車両は放棄。
<3089> 森に突入すると、車両は放棄。

// <3090> そのまま徒歩で奥へ向かうことになった。
<3090> そのまま徒歩で奥へ向かうことになった。

// <3091> 西九条
<3091> 西九条

// <3092> 「…町に戦力が集中しているみたいね。やはり今のうちに私たちで叩くわ」
<3092> 「…町に戦力が集中しているみたいね。やはり今のうちに私たちで叩くわ」

// <3093> 電話で連絡を取る西九条先生。
<3093> 電話で連絡を取る西九条先生。

// <3094> その間に、辺りを見回す。
<3094> その間に、辺りを見回す。

// <3095> 瑚太朗
<3095> 瑚太朗

// <3096> （あれ…）
<3096> （あれ…）

// <3097> 枯れ木を見つけた。
<3097> 枯れ木を見つけた。

// <3098> よくよく見れば、一本だけじゃない。
<3098> よくよく見れば、一本だけじゃない。

// <3099> 瑚太朗
<3099> 瑚太朗

// <3100> （この森で、こんなに多くの枯れ木なんて…）
<3100> （この森で、こんなに多くの枯れ木なんて…）

// <3101> 偶然とは思えなかった。
<3101> 偶然とは思えなかった。

// <3102> 西九条先生が携帯を閉じると、促されて歩き始める。
<3102> 西九条先生が携帯を閉じると、促されて歩き始める。

// <3103> …今は枯れ木どころじゃない。もっとやばいのが控えてるんだ。
<3103> …今は枯れ木どころじゃない。もっとやばいのが控えてるんだ。

// <3104> 西九条
<3104> 西九条

// <3105> 「ガイアは正確に鍵の位置を把握しているわけではないみたいね。急げばまだ間に合うかも…」
<3105> 「ガイアは正確に鍵の位置を把握しているわけではないみたいね。急げばまだ間に合うかも…」

// <3106> 瑚太朗
<3106> 瑚太朗

// <3107> 「でも、どうして急にこんなことに？」
<3107> 「でも、どうして急にこんなことに？」

// <3108> 西九条
<3108> 西九条

// <3109> 「さあ…」
<3109> 「さあ…」

// <3110> 西九条
<3110> 西九条

// <3111> 「行きましょう。私たちが一番早いみたいだから」
<3111> 「行きましょう。私たちが一番早いみたいだから」

// <3112> 森の中にもガーディアンの部隊はいるはずだ。
<3112> 森の中にもガーディアンの部隊はいるはずだ。

// <3113> けれど、未だに通信は回復していない。
<3113> けれど、未だに通信は回復していない。

// <3114> 何か通信を妨害する手段でもあるのか、それとももうやられたか…。
<3114> 何か通信を妨害する手段でもあるのか、それとももうやられたか…。

// <3115> どちらにしろ、今位置を掴み、『目』を持っているのは俺たちだけということだ。
<3115> どちらにしろ、今位置を掴み、『目』を持っているのは俺たちだけということだ。

// <3116> 静流＿不要
<3116> 静流＿不要

// <3117> 「………」
<3117> 「………」

// <3118> 静流はバイクから外したライフルを背負う。
<3118> 静流はバイクから外したライフルを背負う。

// <3119> 瑚太朗
<3119> 瑚太朗

// <3120> 「このライフルは？」
<3120> 「このライフルは？」

// <3121> 西九条
<3121> 西九条

// <3122> 「アンチマテリアル…鍵を破壊するための特殊な弾丸が込められているわ」
<3122> 「アンチマテリアル…鍵を破壊するための特殊な弾丸が込められているわ」

// <3123> 瑚太朗
<3123> 瑚太朗

// <3124> 「…効くんですか？　世界を破滅とかしようって相手でしょ…？」
<3124> 「…効くんですか？　世界を破滅とかしようって相手でしょ…？」

// <3125> 確かにゴツい見た目だけど、所詮それは人を撃つ基準の判断だ。
<3125> 確かにゴツい見た目だけど、所詮それは人を撃つ基準の判断だ。

// <3126> 人を殺すための銃で、星を殺すのか？
<3126> 人を殺すための銃で、星を殺すのか？

// <3127> 西九条
<3127> 西九条

// <3128> 「さあ。誰も試したことがないから」
<3128> 「さあ。誰も試したことがないから」

// <3129> 西九条
<3129> 西九条

// <3130> 「ただ、効かないなら、本当にもうガーディアンに打つ手はないわね」
<3130> 「ただ、効かないなら、本当にもうガーディアンに打つ手はないわね」

// <3131> 瑚太朗
<3131> 瑚太朗

// <3132> 「………」
<3132> 「………」

// <3133> それは、そのちっぽけな弾丸を信じるしかないっていうことだった。
<3133> それは、そのちっぽけな弾丸を信じるしかないっていうことだった。

// <3134> …『世界』を相手に？
<3134> …『世界』を相手に？

// <3135> とてつもなく無謀なことに思えた。
<3135> とてつもなく無謀なことに思えた。

// <3136> 瑚太朗
<3136> 瑚太朗

// <3137> （…信じるしかないんだ）
<3137> （…信じるしかないんだ）

// <3138> 元はといえば、そもそもが馬鹿げた話。
<3138> 元はといえば、そもそもが馬鹿げた話。

// <3139> …その無謀なことでも、信じなければ。
<3139> …その無謀なことでも、信じなければ。

// <3140> 二人が全力で森を走り出すと、俺にはついていくこともできなかった。
<3140> 二人が全力で森を走り出すと、俺にはついていくこともできなかった。

// <3141> 俺の全力に二人は合わせてくれるが、そこまでの体力も続かない。
<3141> 俺の全力に二人は合わせてくれるが、そこまでの体力も続かない。

// <3142> 西九条
<3142> 西九条

// <3143> 「少しだけ休みましょう」
<3143> 「少しだけ休みましょう」

// <3144> 瑚太朗
<3144> 瑚太朗

// <3145> 「…すんません」
<3145> 「…すんません」

// <3146> 西九条
<3146> 西九条

// <3147> 「いいの、鍵が視認できるのは、この場にはあなたしかいないんだし…」
<3147> 「いいの、鍵が視認できるのは、この場にはあなたしかいないんだし…」

